"TaxaID","genome_composition","serotype","genotype"
449278,"IV: ssRNA(+)","",""
307044,"IV: ssRNA(+)","",""
406269,"IV: ssRNA(+)","",""
64319,"IV: ssRNA(+)","",""
11089,"IV: ssRNA(+)","",""
617102,"IV: ssRNA(+)","",""
64294,"IV: ssRNA(+)","",""
64320,"IV: ssRNA(+)","",""
390845,"IV: ssRNA(+)","",""
31658,"IV: ssRNA(+)","",""
631267,"IV: ssRNA(+)","",""
390844,"IV: ssRNA(+)","",""
1244563,"IV: ssRNA(+)","",""
985683,"IV: ssRNA(+)","",""
11093,"IV: ssRNA(+)","",""
1125677,"IV: ssRNA(+)","",""
1456752,"IV: ssRNA(+)","",""
218849,"IV: ssRNA(+)","",""
2045186,"IV: ssRNA(+)","",""
1708574,"IV: ssRNA(+)","",""
1254420,"IV: ssRNA(+)","",""
486494,"IV: ssRNA(+)","",""
1244565,"IV: ssRNA(+)","",""
1302179,"IV: ssRNA(+)","",""
1566298,"IV: ssRNA(+)","",""
1708654,"IV: ssRNA(+)","",""
643132,"IV: ssRNA(+)","",""
673515,"IV: ssRNA(+)","",""
1691889,"IV: ssRNA(+)","",""
64318,"IV: ssRNA(+)","",""
577122,"IV: ssRNA(+)","",""
161675,"IV: ssRNA(+)","",""
1605403,"IV: ssRNA(+)","",""
2008762,"IV: ssRNA(+)","",""
2847087,"IV: ssRNA(+)","",""
11103,"IV: ssRNA(+)","",""
41856,"IV: ssRNA(+)","","Hepatitis C virus genotype 1"
31647,"IV: ssRNA(+)","","Hepatitis C virus genotype 1"
484894,"IV: ssRNA(+)","","Hepatitis C virus genotype 1"
40271,"IV: ssRNA(+)","","Hepatitis C virus genotype 2"
31649,"IV: ssRNA(+)","","Hepatitis C virus genotype 2"
31651,"IV: ssRNA(+)","","Hepatitis C virus genotype 2"
356466,"IV: ssRNA(+)","","Hepatitis C virus genotype 2"
1094901,"IV: ssRNA(+)","","Hepatitis C virus genotype 2"
356114,"IV: ssRNA(+)","","Hepatitis C virus genotype 3"
42792,"IV: ssRNA(+)","","Hepatitis C virus genotype 3"
1094895,"IV: ssRNA(+)","","Hepatitis C virus genotype 3"
33745,"IV: ssRNA(+)","","Hepatitis C virus genotype 4"
1094898,"IV: ssRNA(+)","","Hepatitis C virus genotype 4"
31653,"IV: ssRNA(+)","","Hepatitis C virus genotype 4"
1094899,"IV: ssRNA(+)","","Hepatitis C virus genotype 4"
1094900,"IV: ssRNA(+)","","Hepatitis C virus genotype 4"
693426,"IV: ssRNA(+)","","Hepatitis C virus genotype 4"
745709,"IV: ssRNA(+)","","Hepatitis C virus genotype 4"
693427,"IV: ssRNA(+)","","Hepatitis C virus genotype 4"
1208062,"IV: ssRNA(+)","","Hepatitis C virus genotype 4"
33746,"IV: ssRNA(+)","","Hepatitis C virus genotype 5"
42182,"IV: ssRNA(+)","","Hepatitis C virus genotype 6"
31655,"IV: ssRNA(+)","","Hepatitis C virus genotype 6"
356391,"IV: ssRNA(+)","","Hepatitis C virus genotype 6"
438880,"IV: ssRNA(+)","","Hepatitis C virus genotype 6"
413256,"IV: ssRNA(+)","","Hepatitis C virus genotype 6"
413257,"IV: ssRNA(+)","","Hepatitis C virus genotype 6"
438881,"IV: ssRNA(+)","","Hepatitis C virus genotype 6"
467339,"IV: ssRNA(+)","","Hepatitis C virus genotype 6"
1544901,"IV: ssRNA(+)","","Hepatitis C virus genotype 7"
356426,"IV: ssRNA(+)","",""
2847144,"IV: ssRNA(+)","",""
63746,"IV: ssRNA(+)","",""
1208063,"IV: ssRNA(+)","",""
1354498,"IV: ssRNA(+)","",""
2008764,"IV: ssRNA(+)","",""
2008765,"IV: ssRNA(+)","",""
1562038,"IV: ssRNA(+)","",""
1562039,"IV: ssRNA(+)","",""
2008768,"IV: ssRNA(+)","",""
2008769,"IV: ssRNA(+)","",""
2008770,"IV: ssRNA(+)","",""
2008771,"IV: ssRNA(+)","",""
2008772,"IV: ssRNA(+)","",""
2008773,"IV: ssRNA(+)","",""
1633878,"IV: ssRNA(+)","",""
1325446,"IV: ssRNA(+)","",""
1416349,"IV: ssRNA(+)","",""
2202225,"IV: ssRNA(+)","",""
1281454,"IV: ssRNA(+)","",""
1746066,"IV: ssRNA(+)","",""
1307800,"IV: ssRNA(+)","",""
1454041,"IV: ssRNA(+)","",""
2847088,"IV: ssRNA(+)","",""
54290,"IV: ssRNA(+)","",""
93986,"IV: ssRNA(+)","",""
1307119,"IV: ssRNA(+)","",""
1307803,"IV: ssRNA(+)","",""
1985359,"IV: ssRNA(+)","",""
1985360,"IV: ssRNA(+)","",""
1704090,"IV: ssRNA(+)","",""
1729141,"IV: ssRNA(+)","",""
1985362,"IV: ssRNA(+)","",""
1985363,"IV: ssRNA(+)","",""
1321391,"IV: ssRNA(+)","",""
1985364,"IV: ssRNA(+)","",""
1562065,"IV: ssRNA(+)","",""
11099,"IV: ssRNA(+)","",""
981676,"IV: ssRNA(+)","",""
82470,"IV: ssRNA(+)","",""
54315,"IV: ssRNA(+)","",""
60869,"IV: ssRNA(+)","",""
11096,"IV: ssRNA(+)","",""
358769,"IV: ssRNA(+)","",""
358812,"IV: ssRNA(+)","",""
170646,"IV: ssRNA(+)","",""
279150,"IV: ssRNA(+)","",""
149596,"IV: ssRNA(+)","",""
358764,"IV: ssRNA(+)","",""
157731,"IV: ssRNA(+)","",""
188938,"IV: ssRNA(+)","",""
412969,"IV: ssRNA(+)","",""
119222,"IV: ssRNA(+)","",""
381707,"IV: ssRNA(+)","",""
402584,"IV: ssRNA(+)","",""
2756242,"IV: ssRNA(+)","",""
1594788,"IV: ssRNA(+)","",""
1873455,"IV: ssRNA(+)","",""
1689785,"IV: ssRNA(+)","",""
2014960,"IV: ssRNA(+)","",""
1562066,"IV: ssRNA(+)","",""
219447,"IV: ssRNA(+)","",""
1903340,"IV: ssRNA(+)","",""
1983570,"IV: ssRNA(+)","",""
1805494,"IV: ssRNA(+)","",""
2304510,"IV: ssRNA(+)","",""
1821222,"IV: ssRNA(+)","",""
1678179,"IV: ssRNA(+)","",""
1445557,"IV: ssRNA(+)","",""
1969397,"IV: ssRNA(+)","",""
649187,"IV: ssRNA(+)","",""
2050971,"IV: ssRNA(+)","",""
1969400,"IV: ssRNA(+)","",""
1685953,"IV: ssRNA(+)","",""
1963247,"IV: ssRNA(+)","",""
1172985,"IV: ssRNA(+)","",""
1491393,"IV: ssRNA(+)","",""
667516,"IV: ssRNA(+)","",""
1485186,"IV: ssRNA(+)","",""
1286143,"IV: ssRNA(+)","",""
1495316,"IV: ssRNA(+)","",""
1821227,"IV: ssRNA(+)","",""
12285,"IV: ssRNA(+)","",""
12286,"IV: ssRNA(+)","",""
12287,"IV: ssRNA(+)","",""
12288,"IV: ssRNA(+)","",""
103782,"IV: ssRNA(+)","",""
43761,"IV: ssRNA(+)","",""
43763,"IV: ssRNA(+)","",""
35297,"IV: ssRNA(+)","",""
43764,"IV: ssRNA(+)","",""
683176,"IV: ssRNA(+)","",""
1241918,"IV: ssRNA(+)","",""
222557,"IV: ssRNA(+)","",""
977912,"IV: ssRNA(+)","",""
430911,"IV: ssRNA(+)","",""
977913,"IV: ssRNA(+)","",""
1041806,"IV: ssRNA(+)","",""
1041831,"IV: ssRNA(+)","",""
1983561,"IV: ssRNA(+)","",""
1983562,"IV: ssRNA(+)","",""
1983563,"IV: ssRNA(+)","",""
1983564,"IV: ssRNA(+)","",""
1547219,"IV: ssRNA(+)","",""
213633,"IV: ssRNA(+)","",""
1809767,"IV: ssRNA(+)","",""
2006498,"IV: ssRNA(+)","",""
47736,"IV: ssRNA(+)","",""
68033,"IV: ssRNA(+)","",""
1538549,"IV: ssRNA(+)","",""
47740,"IV: ssRNA(+)","",""
1817526,"IV: ssRNA(+)","",""
473784,"IV: ssRNA(+)","",""
2518104,"IV: ssRNA(+)","",""
193120,"IV: ssRNA(+)","",""
184020,"IV: ssRNA(+)","",""
1435450,"IV: ssRNA(+)","",""
2170544,"IV: ssRNA(+)","",""
2054409,"IV: ssRNA(+)","",""
2169984,"IV: ssRNA(+)","",""
2169985,"IV: ssRNA(+)","",""
2169986,"IV: ssRNA(+)","",""
2169987,"IV: ssRNA(+)","",""
2169988,"IV: ssRNA(+)","",""
12041,"IV: ssRNA(+)","",""
1912598,"IV: ssRNA(+)","",""
2560614,"IV: ssRNA(+)","",""
474454,"IV: ssRNA(+)","",""
12049,"IV: ssRNA(+)","",""
224578,"IV: ssRNA(+)","",""
1883104,"IV: ssRNA(+)","",""
352882,"IV: ssRNA(+)","",""
204928,"IV: ssRNA(+)","",""
11986,"IV: ssRNA(+)","",""
943272,"IV: ssRNA(+)","",""
283876,"IV: ssRNA(+)","",""
35291,"IV: ssRNA(+)","",""
52274,"IV: ssRNA(+)","",""
47669,"IV: ssRNA(+)","",""
295090,"IV: ssRNA(+)","",""
1725329,"IV: ssRNA(+)","",""
12055,"IV: ssRNA(+)","",""
165432,"IV: ssRNA(+)","",""
2304214,"IV: ssRNA(+)","",""
229149,"IV: ssRNA(+)","",""
445227,"IV: ssRNA(+)","",""
44562,"IV: ssRNA(+)","",""
1421055,"IV: ssRNA(+)","",""
146762,"ssRNA","",""
31711,"IV: ssRNA(+)","",""
53181,"IV: ssRNA(+)","",""
77344,"IV: ssRNA(+)","",""
11988,"IV: ssRNA(+)","",""
196375,"IV: ssRNA(+)","",""
45224,"IV: ssRNA(+)","",""
12056,"IV: ssRNA(+)","",""
60714,"IV: ssRNA(+)","",""
12627,"IV: ssRNA(+)","",""
11987,"IV: ssRNA(+)","",""
199361,"IV: ssRNA(+)","",""
578361,"IV: ssRNA(+)","",""
676234,"IV: ssRNA(+)","",""
12138,"IV: ssRNA(+)","",""
479060,"IV: ssRNA(+)","",""
40279,"IV: ssRNA(+)","",""
1352511,"IV: ssRNA(+)","",""
1930269,"IV: ssRNA(+)","",""
1950126,"IV: ssRNA(+)","",""
167018,"IV: ssRNA(+)","",""
1960887,"IV: ssRNA(+)","",""
167021,"IV: ssRNA(+)","",""
167019,"IV: ssRNA(+)","",""
167020,"IV: ssRNA(+)","",""
535898,"IV: ssRNA(+)","",""
12142,"IV: ssRNA(+)","",""
39443,"IV: ssRNA(+)","",""
2560401,"IV: ssRNA(+)","",""
12143,"IV: ssRNA(+)","",""
12144,"IV: ssRNA(+)","",""
270256,"IV: ssRNA(+)","",""
334425,"IV: ssRNA(+)","",""
208084,"IV: ssRNA(+)","",""
254711,"IV: ssRNA(+)","",""
270257,"IV: ssRNA(+)","",""
208086,"IV: ssRNA(+)","",""
167947,"IV: ssRNA(+)","",""
255520,"IV: ssRNA(+)","",""
35280,"IV: ssRNA(+)","",""
255587,"IV: ssRNA(+)","",""
270255,"IV: ssRNA(+)","",""
255521,"ssRNA(+)","",""
12145,"IV: ssRNA(+)","",""
135757,"IV: ssRNA(+)","",""
1884832,"IV: ssRNA(+)","",""
944580,"IV: ssRNA(+)","",""
137556,"IV: ssRNA(+)","",""
12268,"IV: ssRNA(+)","",""
12267,"IV: ssRNA(+)","",""
28348,"IV: ssRNA(+)","",""
2304516,"IV: ssRNA(+)","",""
2021212,"IV: ssRNA(+)","",""
1291658,"IV: ssRNA(+)","",""
2315813,"IV: ssRNA(+)","",""
186772,"IV: ssRNA(+)","",""
198599,"IV: ssRNA(+)","",""
2364200,"IV: ssRNA(+)","",""
2364202,"IV: ssRNA(+)","",""
2364201,"IV: ssRNA(+)","",""
1849531,"IV: ssRNA(+)","",""
1849532,"IV: ssRNA(+)","",""
908834,"IV: ssRNA(+)","",""
1856627,"IV: ssRNA(+)","",""
1678180,"IV: ssRNA(+)","",""
1856767,"IV: ssRNA(+)","",""
1985159,"IV: ssRNA(+)","",""
2164100,"IV: ssRNA(+)","",""
1077832,"IV: ssRNA(+)","",""
444193,"IV: ssRNA(+)","",""
1629666,"IV: ssRNA(+)","",""
2185087,"IV: ssRNA(+)","",""
1162083,"IV: ssRNA(+)","",""
186769,"IV: ssRNA(+)","",""
1848152,"IV: ssRNA(+)","",""
1848153,"IV: ssRNA(+)","",""
2082665,"IV: ssRNA(+)","",""
2082666,"IV: ssRNA(+)","",""
2082667,"IV: ssRNA(+)","",""
2082668,"IV: ssRNA(+)","",""
198597,"IV: ssRNA(+)","",""
2320186,"IV: ssRNA(+)","",""
1279099,"IV: ssRNA(+)","",""
1435446,"IV: ssRNA(+)","",""
1037523,"IV: ssRNA(+)","",""
1712387,"IV: ssRNA(+)","",""
2052561,"IV: ssRNA(+)","",""
2052562,"IV: ssRNA(+)","",""
2052563,"IV: ssRNA(+)","",""
279538,"IV: ssRNA(+)","",""
2020287,"IV: ssRNA(+)","",""
2421278,"IV: ssRNA(+)","",""
1837089,"IV: ssRNA(+)","",""
2320183,"IV: ssRNA(+)","",""
2320184,"IV: ssRNA(+)","",""
758866,"IV: ssRNA(+)","",""
1826822,"IV: ssRNA(+)","",""
1629665,"IV: ssRNA(+)","",""
1629667,"IV: ssRNA(+)","",""
1816484,"IV: ssRNA(+)","",""
1816485,"IV: ssRNA(+)","",""
1816486,"IV: ssRNA(+)","",""
1816487,"IV: ssRNA(+)","",""
1816488,"IV: ssRNA(+)","",""
1562380,"IV: ssRNA(+)","",""
1562379,"IV: ssRNA(+)","",""
1848150,"IV: ssRNA(+)","",""
1848151,"IV: ssRNA(+)","",""
2163916,"IV: ssRNA(+)","",""
88387,"IV: ssRNA(+)","",""
88388,"IV: ssRNA(+)","",""
88389,"IV: ssRNA(+)","",""
1133727,"IV: ssRNA(+)","",""
1494074,"IV: ssRNA(+)","",""
1133728,"IV: ssRNA(+)","",""
274584,"IV: ssRNA(+)","",""
154784,"IV: ssRNA(+)","",""
1206313,"IV: ssRNA(+)","",""
12018,"IV: ssRNA(+)","",""
12021,"IV: ssRNA(+)","",""
2789207,"IV: ssRNA(+)","",""
329852,"IV: ssRNA(+)","",""
12017,"IV: ssRNA(+)","",""
12022,"IV: ssRNA(+)","",""
1235640,"IV: ssRNA(+)","",""
1206300,"IV: ssRNA(+)","",""
12023,"IV: ssRNA(+)","",""
12024,"IV: ssRNA(+)","",""
2789016,"IV: ssRNA(+)","",""
39804,"IV: ssRNA(+)","",""
75725,"IV: ssRNA(+)","",""
12027,"IV: ssRNA(+)","",""
1927956,"IV: ssRNA(+)","",""
2027243,"IV: ssRNA(+)","",""
767473,"IV: ssRNA(+)","",""
1872719,"IV: ssRNA(+)","",""
1708390,"IV: ssRNA(+)","",""
1858671,"IV: ssRNA(+)","",""
1708387,"IV: ssRNA(+)","",""
561576,"IV: ssRNA(+)","",""
544686,"IV: ssRNA(+)","",""
186786,"IV: ssRNA(+)","",""
1779340,"IV: ssRNA(+)","",""
1708389,"IV: ssRNA(+)","",""
1719263,"IV: ssRNA(+)","",""
1922664,"V: ssRNA(-)","",""
1923648,"V: ssRNA(-)","",""
1938657,"V: ssRNA(-)","",""
1923354,"V: ssRNA(-)","",""
1923453,"V: ssRNA(-)","",""
1923647,"V: ssRNA(-)","",""
1923719,"V: ssRNA(-)","",""
1923771,"V: ssRNA(-)","",""
73561,"V: ssRNA(-)","",""
274495,"V: ssRNA(-)","",""
200255,"V: ssRNA(-)","",""
1520332,"V: ssRNA(-)","",""
1922862,"V: ssRNA(-)","",""
1608065,"V: ssRNA(-)","",""
1608121,"V: ssRNA(-)","",""
1608120,"V: ssRNA(-)","",""
1923483,"V: ssRNA(-)","",""
1608133,"V: ssRNA(-)","",""
1758883,"V: ssRNA(-)","",""
1923482,"ssRNA(-)","",""
1922390,"ssRNA(-)","",""
1844927,"V: ssRNA(-)","",""
1608042,"V: ssRNA(-)","",""
1608044,"V: ssRNA(-)","",""
1608045,"V: ssRNA(-)","",""
1577137,"V: ssRNA(-)","",""
1608138,"V: ssRNA(-)","",""
1923773,"ssRNA(-)","",""
1608086,"V: ssRNA(-)","",""
1922992,"V: ssRNA(-)","",""
1922367,"V: ssRNA(-)","",""
1923358,"V: ssRNA(-)","",""
1608099,"V: ssRNA(-)","",""
1922858,"V: ssRNA(-)","",""
1922857,"V: ssRNA(-)","",""
1923484,"V: ssRNA(-)","",""
1922937,"V: ssRNA(-)","",""
1608093,"V: ssRNA(-)","",""
1922366,"V: ssRNA(-)","",""
1922651,"V: ssRNA(-)","",""
1923192,"V: ssRNA(-)","",""
1923190,"V: ssRNA(-)","",""
1923189,"V: ssRNA(-)","",""
1922652,"V: ssRNA(-)","",""
1926633,"V: ssRNA(-)","",""
2016401,"V: ssRNA(-)","",""
2016402,"V: ssRNA(-)","",""
2116489,"V: ssRNA(-)","",""
1548714,"V: ssRNA(-)","",""
1548715,"V: ssRNA(-)","",""
1548718,"V: ssRNA(-)","",""
1548719,"V: ssRNA(-)","",""
1715293,"V: ssRNA(-)","",""
1884917,"V: ssRNA(-)","",""
1884879,"V: ssRNA(-)","",""
1714621,"V: ssRNA(-)","",""
1714622,"V: ssRNA(-)","",""
1881951,"V: ssRNA(-)","",""
1885248,"V: ssRNA(-)","",""
1715288,"V: ssRNA(-)","",""
1715290,"V: ssRNA(-)","",""
1715291,"V: ssRNA(-)","",""
1513237,"V: ssRNA(-)","",""
2496529,"V: ssRNA(-)","",""
2010960,"V: ssRNA(-)","",""
565995,"V: ssRNA(-)","",""
186539,"V: ssRNA(-)","",""
129003,"V: ssRNA(-)","",""
186540,"V: ssRNA(-)","",""
1216927,"V: ssRNA(-)","",""
186541,"V: ssRNA(-)","",""
186538,"V: ssRNA(-)","",""
128952,"V: ssRNA(-)","",""
11269,"V: ssRNA(-)","",""
378830,"V: ssRNA(-)","",""
448086,"V: ssRNA(-)","",""
378831,"V: ssRNA(-)","",""
1126254,"V: ssRNA(-)","",""
33727,"V: ssRNA(-)","",""
378809,"V: ssRNA(-)","",""
2116487,"V: ssRNA(-)","",""
2116488,"V: ssRNA(-)","",""
1608058,"V: ssRNA(-)","",""
1922991,"V: ssRNA(-)","",""
1608088,"V: ssRNA(-)","",""
1923187,"V: ssRNA(-)","",""
2773460,"V: ssRNA(-)","",""
1608063,"V: ssRNA(-)","",""
1708391,"V: ssRNA(-)","",""
1923188,"V: ssRNA(-)","",""
1483724,"V: ssRNA(-)","",""
1435457,"V: ssRNA(-)","",""
1922654,"V: ssRNA(-)","",""
1922655,"V: ssRNA(-)","",""
1922653,"V: ssRNA(-)","",""
1922656,"V: ssRNA(-)","",""
1923481,"V: ssRNA(-)","",""
1608091,"V: ssRNA(-)","",""
644609,"V: ssRNA(-)","",""
644610,"V: ssRNA(-)","",""
1424280,"V: ssRNA(-)","",""
1871345,"V: ssRNA(-)","",""
1034377,"V: ssRNA(-)","",""
1923661,"V: ssRNA(-)","",""
862945,"V: ssRNA(-)","",""
2560310,"V: ssRNA(-)","",""
1928005,"V: ssRNA(-)","",""
1983777,"V: ssRNA(-)","",""
2560313,"V: ssRNA(-)","",""
2560314,"V: ssRNA(-)","",""
2560315,"V: ssRNA(-)","",""
2560316,"V: ssRNA(-)","",""
2560317,"V: ssRNA(-)","",""
2560318,"V: ssRNA(-)","",""
2560319,"V: ssRNA(-)","",""
139270,"V: ssRNA(-)","",""
159079,"V: ssRNA(-)","",""
2560320,"V: ssRNA(-)","",""
1401445,"V: ssRNA(-)","",""
2006690,"V: ssRNA(-)","",""
2006072,"V: ssRNA(-)","",""
2006073,"V: ssRNA(-)","",""
2006074,"V: ssRNA(-)","",""
2560326,"V: ssRNA(-)","",""
2560327,"V: ssRNA(-)","",""
28274,"V: ssRNA(-)","",""
204987,"V: ssRNA(-)","",""
381543,"V: ssRNA(-)","",""
1529450,"V: ssRNA(-)","",""
2907837,"V: ssRNA(-)","",""
1221391,"V: ssRNA(-)","",""
2847089,"V: ssRNA(-)","",""
63330,"V: ssRNA(-)","",""
1474807,"V: ssRNA(-)","",""
121791,"V: ssRNA(-)","",""
341053,"V: ssRNA(-)","",""
322067,"V: ssRNA(-)","",""
2116559,"V: ssRNA(-)","",""
2116560,"V: ssRNA(-)","",""
2116604,"V: ssRNA(-)","",""
1117633,"V: ssRNA(-)","",""
11232,"V: ssRNA(-)","",""
37131,"V: ssRNA(-)","",""
1170234,"V: ssRNA(-)","",""
11234,"V: ssRNA(-)","",""
170525,"V: ssRNA(-)","",""
170528,"V: ssRNA(-)","",""
1056492,"V: ssRNA(-)","",""
763792,"V: ssRNA(-)","",""
884096,"V: ssRNA(-)","",""
884100,"V: ssRNA(-)","",""
884099,"V: ssRNA(-)","",""
884094,"V: ssRNA(-)","",""
884098,"V: ssRNA(-)","",""
884093,"V: ssRNA(-)","",""
884101,"V: ssRNA(-)","",""
884097,"V: ssRNA(-)","",""
884095,"V: ssRNA(-)","",""
1089795,"V: ssRNA(-)","",""
70149,"V: ssRNA(-)","",""
11240,"V: ssRNA(-)","",""
11241,"V: ssRNA(-)","",""
11242,"V: ssRNA(-)","",""
2593991,"V: ssRNA(-)","",""
241630,"V: ssRNA(-)","",""
2756244,"V: ssRNA(-)","",""
590647,"V: ssRNA(-)","",""
92129,"V: ssRNA(-)","",""
11215,"V: ssRNA(-)","",""
1529392,"V: ssRNA(-)","",""
12730,"V: ssRNA(-)","",""
188538,"V: ssRNA(-)","",""
11216,"V: ssRNA(-)","",""
929831,"V: ssRNA(-)","",""
11191,"V: ssRNA(-)","",""
1357321,"V: ssRNA(-)","",""
505220,"V: ssRNA(-)","",""
120499,"V: ssRNA(-)","",""
1112597,"ssRNA(-)","",""
2560525,"V: ssRNA(-)","",""
11224,"V: ssRNA(-)","",""
11226,"V: ssRNA(-)","",""
2905673,"V: ssRNA(-)","",""
2495433,"V: ssRNA(-)","",""
2560582,"V: ssRNA(-)","",""
2560602,"V: ssRNA(-)","",""
11168,"V: ssRNA(-)","",""
1384672,"V: ssRNA(-)","",""
301186,"V: ssRNA(-)","",""
2560645,"V: ssRNA(-)","",""
2560766,"V: ssRNA(-)","",""
1261100,"V: ssRNA(-)","",""
1261101,"V: ssRNA(-)","",""
1554500,"V: ssRNA(-)","",""
152219,"V: ssRNA(-)","",""
1452514,"V: ssRNA(-)","",""
1554501,"V: ssRNA(-)","",""
162013,"V: ssRNA(-)","",""
798072,"V: ssRNA(-)","",""
798073,"V: ssRNA(-)","",""
798074,"V: ssRNA(-)","",""
38525,"V: ssRNA(-)","",""
227731,"V: ssRNA(-)","",""
519376,"V: ssRNA(-)","",""
162145,"V: ssRNA(-)","",""
11246,"V: ssRNA(-)","",""
11247,"V: ssRNA(-)","",""
11250,"V: ssRNA(-)","",""
1439707,"V: ssRNA(-)","",""
253182,"V: ssRNA(-)","",""
11263,"V: ssRNA(-)","",""
296738,"V: ssRNA(-)","",""
270473,"V: ssRNA(-)","",""
2482952,"V: ssRNA(-)","",""
12814,"V: ssRNA(-)","",""
1923479,"IV: ssRNA(+)","",""
1923480,"IV: ssRNA(+)","",""
1608105,"V: ssRNA(-)","",""
1608067,"V: ssRNA(-)","",""
1479613,"V: ssRNA(-)","",""
1972683,"V: ssRNA(-)","",""
1972684,"V: ssRNA(-)","",""
1972687,"V: ssRNA(-)","",""
1972685,"V: ssRNA(-)","",""
1919071,"V: ssRNA(-)","",""
1923763,"V: ssRNA(-)","",""
1923772,"V: ssRNA(-)","",""
1922904,"V: ssRNA(-)","",""
1608041,"V: ssRNA(-)","",""
1608137,"V: ssRNA(-)","",""
1620892,"V: ssRNA(-)","",""
1552661,"V: ssRNA(-)","",""
1272959,"V: ssRNA(-)","",""
932699,"V: ssRNA(-)","",""
932700,"V: ssRNA(-)","",""
1921414,"V: ssRNA(-)","",""
1573761,"V: ssRNA(-)","",""
1573760,"V: ssRNA(-)","",""
1511639,"V: ssRNA(-)","",""
490110,"V: ssRNA(-)","",""
1620893,"V: ssRNA(-)","",""
490111,"V: ssRNA(-)","",""
380435,"V: ssRNA(-)","",""
31612,"V: ssRNA(-)","",""
318834,"V: ssRNA(-)","",""
11303,"V: ssRNA(-)","",""
318835,"V: ssRNA(-)","",""
1550518,"V: ssRNA(-)","",""
318836,"V: ssRNA(-)","",""
380160,"V: ssRNA(-)","",""
1272960,"V: ssRNA(-)","",""
1229186,"V: ssRNA(-)","",""
1972612,"V: ssRNA(-)","",""
1272942,"V: ssRNA(-)","",""
200401,"V: ssRNA(-)","",""
2021721,"V: ssRNA(-)","",""
1272943,"V: ssRNA(-)","",""
200402,"V: ssRNA(-)","",""
1272946,"V: ssRNA(-)","",""
1272947,"V: ssRNA(-)","",""
1272949,"V: ssRNA(-)","",""
1158190,"V: ssRNA(-)","",""
200403,"V: ssRNA(-)","",""
200404,"V: ssRNA(-)","",""
1972623,"V: ssRNA(-)","",""
1620895,"V: ssRNA(-)","",""
318845,"V: ssRNA(-)","",""
1972626,"V: ssRNA(-)","",""
380438,"V: ssRNA(-)","",""
380434,"V: ssRNA(-)","",""
1408144,"V: ssRNA(-)","",""
318849,"V: ssRNA(-)","",""
2014931,"V: ssRNA(-)","",""
380433,"V: ssRNA(-)","",""
380440,"V: ssRNA(-)","",""
1428456,"V: ssRNA(-)","",""
1537975,"V: ssRNA(-)","",""
318848,"V: ssRNA(-)","",""
1978536,"V: ssRNA(-)","",""
380442,"V: ssRNA(-)","",""
1272953,"V: ssRNA(-)","",""
2100727,"V: ssRNA(-)","",""
1608119,"V: ssRNA(-)","",""
1608146,"V: ssRNA(-)","",""
211977,"V: ssRNA(-)","",""
90961,"V: ssRNA(-)","",""
1072176,"V: ssRNA(-)","",""
249584,"V: ssRNA(-)","",""
38767,"V: ssRNA(-)","",""
2026129,"V: ssRNA(-)","",""
1846259,"V: ssRNA(-)","",""
57482,"V: ssRNA(-)","",""
57483,"V: ssRNA(-)","",""
1167696,"V: ssRNA(-)","",""
249583,"V: ssRNA(-)","",""
237716,"V: ssRNA(-)","",""
38766,"V: ssRNA(-)","",""
1213198,"V: ssRNA(-)","",""
12538,"V: ssRNA(-)","",""
11292,"V: ssRNA(-)","",""
746543,"V: ssRNA(-)","",""
642022,"V: ssRNA(-)","",""
1803034,"V: ssRNA(-)","",""
936308,"V: ssRNA(-)","",""
698672,"V: ssRNA(-)","",""
2010277,"V: ssRNA(-)","",""
1406950,"V: ssRNA(-)","",""
2040592,"V: ssRNA(-)","",""
1758878,"V: ssRNA(-)","",""
685443,"V: ssRNA(-)","",""
1256869,"V: ssRNA(-)","",""
1459044,"V: ssRNA(-)","",""
1272952,"V: ssRNA(-)","",""
1620896,"V: ssRNA(-)","",""
936149,"V: ssRNA(-)","",""
1308859,"V: ssRNA(-)","",""
1002359,"V: ssRNA(-)","",""
1608102,"V: ssRNA(-)","",""
1608123,"V: ssRNA(-)","",""
1922889,"V: ssRNA(-)","",""
1002360,"V: ssRNA(-)","",""
1608114,"V: ssRNA(-)","",""
666363,"ssRNA(-)","",""
666961,"ssRNA(-)","",""
1922871,"V: ssRNA(-)","",""
666962,"ssRNA(-)","",""
1608066,"V: ssRNA(-)","",""
1608104,"V: ssRNA(-)","",""
373862,"V: ssRNA(-)","",""
1316453,"V: ssRNA(-)","",""
696863,"V: ssRNA(-)","",""
219584,"V: ssRNA(-)","",""
1288359,"V: ssRNA(-)","",""
1288358,"V: ssRNA(-)","",""
318843,"V: ssRNA(-)","",""
1158189,"V: ssRNA(-)","",""
2495751,"V: ssRNA(-)","",""
1272957,"V: ssRNA(-)","",""
1348439,"V: ssRNA(-)","",""
1620897,"V: ssRNA(-)","",""
864696,"V: ssRNA(-)","",""
1569259,"V: ssRNA(-)","",""
1272945,"V: ssRNA(-)","",""
318852,"V: ssRNA(-)","",""
1491491,"V: ssRNA(-)","",""
1569258,"V: ssRNA(-)","",""
1987020,"V: ssRNA(-)","",""
1819301,"V: ssRNA(-)","",""
1987021,"V: ssRNA(-)","",""
764599,"V: ssRNA(-)","",""
1987017,"V: ssRNA(-)","",""
1272958,"V: ssRNA(-)","",""
909207,"V: ssRNA(-)","",""
